category,text,split
Business,FedEx told to repay \$29M in 9-11 aid. FedEx Corp. #39;s express air shipping unit was ordered to repay \$29 million in emergency financial aid granted by the US government after the Sept.,train
Business,News deals Rupert \$18m bonus. News Corporation has awarded its executive chairman Rupert Murdoch a staggering \$US12.5 million (\$18 million) performance bonus for the latest financial year - believed to be the biggest in Australian corporate history.,train
Business,"GLOBAL MARKETS-Shares and dollar turn south after US data. European shares turned negative and government bonds were struggling for direction on Thursday after US data showed subdued inflation numbers, flat spending and a rise in unemployment.",train
Business,"French agriculture minister to take finance portfolio from Sarkozy (AFP). AFP - France's agriculture minister, Herv #195; #169; Gaymard, will replace Nicolas Sarkozy as finance and economy minister following the latter's resignation to take up the helm of the governing UMP party, officials said.",train
Business,"Intel looks to log result boost in 2005. INTEL, the worlds largest company making computer microchips, said it expected a much better performance in the first half of next year.",train
Business,VIACOM MAY PAY SIRIUS \$: HOWARD. Howard Stern hinted broadly yesterday that he might continue his involvement with Viacom after he switches to censor-free satellite radio in 15 months.,train
Business,"Deutsche Bank to Sell Scudder Business to Legg Mason. Deutsche Bank AG of Germany plans to sell its New York, Philadelphia, Cincinnati and Chicago offices of Scudder Private Investment Counsel to Legg Mason Inc. for \$55 million, plus payments of up to \$26 million, the company said Monday.",train
Business,"Except for less export business, most find little to complain &lt;b&gt;...&lt;/b&gt;. Longtime Gonzales County rancher Jim Selman, who raises calves in the biggest cattle county in the nation #39;s biggest cattle state, sees 2004 as a year to remember.",train
Business,"Tokyo Stocks Flat, Focus on Data.  TOKYO (Reuters) - Japanese stocks were flat in mid-morning  trade on Monday with confidence in the domestic economic  outlook failing to offset profit-taking that hit recent gainers  such as insurers and real estate stocks.",train
Business,Concerns About Winter Push Oil to Record.  SINGAPORE (Reuters) - Oil prices broke into new record  territory above \$52 Thursday on heightened concerns that  supplies of heating fuels will prove inadequate during the  northern hemisphere winter.,train
Business,Dollar Stalls as Market Awaits Greenspan. The dollar barely moved on Tuesday as most investors were reluctant to take positions ahead of an address by the Federal Reserve chief that is expected to point to further rises in US interest rates this year.,train
Business,Mobile cash points coming soon. Bank customers may soon be able to check their balances on mobile phone screens in an initiative from the Link cash machine network and Morse.,train
Business,"Nortel Cuts Fewer Jobs, Exits Real Estate.  OTTAWA (Reuters) - Nortel Networks Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=NT.TO target=/stocks/quickinfo/fullquote""&gt;NT.TO&lt;/A&gt; on  Thursday said it would eliminate about 10 percent of its work  force, slightly less than previously estimated, and consolidate  real estate in a cost-cutting plan that will save \$500 million  in 2005.",train
Business,"Netflix stock plummets on buzz about Amazon.com competition. LOS GATOS, Calf. Shares of mail-order DVD rental company Netflix plunged today amid buzz that Amazon-dot-com is getting into the movie rental business.",train
Business,"Will FDA Allow Imports of Canadian and European Flu Vaccines?. FDA officials on Tuesday are expected to announce whether they will allow four million to five million doses of flu vaccine manufactured in Europe and Canada to be imported for use in the United States, HHS Secretary Tommy Thompson said Friday in his ",train
Business,Indonesian diplomats asked to help improve RI #39;s bad image. JAKARTA (Antara): President Susilo Yudhoyono asked Indonesian diplomats on Monday to help the government improve Indonesia #39;s bad image.,train
Business,"Capital One Financial to Cut 750 Jobs. Capital One Financial Corp., the holding company of Capital One Bank, plans to eliminate about 750 jobs as it shifts the majority of its production service operations to a U.S.-based supplier, the company reported Tuesday.",train
Business,Salvation Army will be ringing bells Friday. A 113-year-old tradition will make its way to the streets Friday once again. From 11 am to 1 pm the Salvation Army will hold the official kickoff of the Red Kettle campaign outside Wal-Mart.,train
Business,"Johnson  amp; Johnson bids for rival. NEW YORK Johnson  amp; Johnson is in advanced negotiations to acquire Guidant, one of the largest US makers of devices to treat heart and circulatory illnesses, according to executives close to the talks.",train
Business,"PeopleSofts big bash. See you next year in Las Vegas , proclaimed a marquee at the PeopleSoft user conference in San Francisco in late September. It was one of many not-so-subtle attempts by the company to reassure its customers ",train
Business,"P G Backs Profit Forecast, Shares Down (Reuters). Reuters - Procter   Gamble Co.  on Thursday\backed its quarterly profit outlook, helped by sales of new\products and continued gains in developing markets.",train
Business,"Oracle Ups Its Offer and Buys PeopleSoft for \$10.3 Billion. The acquisition will elevate No.3-ranked Oracle to No.2, behind SAP of Germany, the world's biggest maker of business-management software.",train
Business,"Currency Flexibility Is in China #39;s Best Interest, IMF Says. Greater flexibility in China #39;s exchange rate is in the nation #39;s best interest to help the central bank better manage the effects of inflation and should be pursued without undue delay ",train
Business,Vanguard Cuts Fees in Some College Funds.  NEW YORK (Reuters) - The Vanguard Group said on Tuesday it  has lowered expense ratios on six portfolios in its 529 College  Savings Plan sponsored by the state of Nevada.,train
Business,"Nortel Downsizes Again. Aug. 23, 2004 (TheDeal.com) Problem-plagued Nortel Networks Corp. announced plans Thursday, Aug. 19, to eliminate an additional 3,500 jobs and fire seven more senior executives as the company labors to reinvent ",train
Business,"Stockland Makes Scrip Bid For GPT -2-. SYDNEY (Dow Jones)--Stockland Group (SGP.AU) said Monday it has made an all-scrip bid for Generap Property Trust (GPT.AU), valuing the company at A\$3.",train
Business,"PC Report: Enterprise, Notebook Sales Drive 12 Increase. PC shipments grew between nearly 10 and 12 percent in the third quarter, paced by shipments to enterprise organizations, according to announcements from two market-research firms on Tuesday.",train
Business,"Gold Fields hit by Q3 rand strength. JOHANNESBURG (Mineweb.com) -- Gold Fields, the takeover target of smaller rival Harmony, contained its costs on its South African mines during the September quarter.",train
Business,"US Airways: Could Liquidate Without Cuts.  WASHINGTON (Reuters) - US Airways &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=UAIRQ.OB target=/stocks/quickinfo/fullquote""&gt;UAIRQ.OB&lt;/A&gt; wants a  bankruptcy judge to impose temporary wage and other cost cuts  on its union workers, warning that it only has enough cash to  operate through January.",train
Business,United Says More Job Cuts Necessary. CHICAGO -- United Airlines said Wednesday that it needs to cut more jobs as it works on climbing out of bankruptcy. But the nation #39;s No.,train
Business,JFK Airport sees most growth among top US airports. John F. Kennedy International Airport saw the most growth in passengers over the last year among the nation #39;s 25 busiest airports.,train
Business,"Share-deal ban signals MGM deal. MOVIE studio Metro-Goldwyn Meyer has reportedly banned some of its staff from buying or selling its shares, stoking speculation that a multibillion-dollar takeover of the group could be days away, with Time Warner the favoured candidate.",train
Business,"Judge blocks record libel claim against Financial Times. LONDON (AFP) - A judge at the London High Court struck out the bulk of a record libel damages claim of 240 million pounds (345 million euros, 434 million dollars) against the Financial Times by stockbroker Collins Stewart Tullet.",train
